"506,2018,244,55,-4.423,-.129,15.6,13.21"
"506,2018,244,56,-4.284,-.123,15.59,13.21"
"506,2018,244,57,-4.542,-.068,15.57,13.21"
"506,2018,244,58,-4.392,-.065,15.57,13.21"
"506,2018,244,59,-4.569,-.052,15.55,13.21"
"506,2018,244,100,-4.434,-.116,15.56,13.22"
"506,2018,244,101,-4.311,0,15.58,13.21"
"506,2018,244,102,-4.114,.026,15.62,13.22"
"506,2018,244,103,-4.075,.006,15.62,13.21"
"506,2018,244,104,-4.071,.013,15.62,13.21"
"506,2018,244,105,-4.206,.003,15.61,13.21"
"506,2018,244,106,-4.187,.019,15.6,13.22"
"506,2018,244,107,-4.357,.042,15.59,13.21"
"506,2018,244,108,-4.249,0,15.56,13.21"
"506,2018,244,109,-4.319,.019,15.58,13.21"
"506,2018,244,110,-4.164,.065,15.59,13.21"
"506,2018,244,111,-4.295,0,15.56,13.21"
"506,2018,244,112,-4.396,0,15.55,13.21"
"506,2018,244,113,-4.349,.029,15.57,13.21"
"506,2018,244,114,-4.315,.023,15.57,13.22"
"506,2018,244,115,-4.037,.287,15.65,13.22"
"506,2018,244,116,-3.844,.306,15.7,13.22"
"506,2018,244,117,-3.624,.387,15.77,13.21"
"506,2018,244,118,-3.516,.371,15.79,13.21"
"506,2018,244,119,-3.651,.365,15.78,13.21"
"506,2018,244,120,-3.651,.365,15.8,13.21"
"506,2018,244,121,-3.655,.387,15.84,13.21"
"506,2018,244,122,-3.747,.439,15.85,13.21"
"506,2018,244,123,-3.859,.377,15.79,13.22"
"506,2018,244,124,-3.871,.239,15.73,13.21"
"506,2018,244,125,-3.983,.216,15.72,13.21"
"506,2018,244,126,-3.875,.381,15.76,13.21"
"506,2018,244,127,-3.79,.381,15.81,13.21"
"506,2018,244,128,-3.794,.381,15.77,13.21"
"506,2018,244,129,-3.709,.313,15.74,13.21"
"506,2018,244,130,-3.79,.361,15.74,13.22"
"506,2018,244,131,-3.736,.242,15.75,13.21"
"506,2018,244,132,-3.705,.258,15.8,13.21"
"506,2018,244,133,-3.659,.384,15.83,13.21"
"506,2018,244,134,-3.728,.4,15.87,13.21"
"506,2018,244,135,-3.554,.387,15.89,13.21"
"506,2018,244,136,-3.705,.387,15.92,13.21"
"506,2018,244,137,-3.689,.387,15.92,13.21"
"506,2018,244,138,-3.902,.242,15.84,13.22"
"506,2018,244,139,-4.118,.206,15.77,13.21"
"506,2018,244,140,-4.11,.065,15.75,13.21"
"506,2018,244,141,-4.002,.132,15.75,13.22"
"506,2018,244,142,-3.867,.029,15.74,13.21"
"506,2018,244,143,-3.917,.106,15.76,13.22"
"506,2018,244,144,-3.933,.052,15.75,13.21"
